argout,vdot,verbose,gentst_err,VDAG-alloc,pmu-sram-size,project,run-tst,runhybrid_rbw,flit-width,routing-cost,succeeded,VMC-alloc,bcread,retime-exout,time,waveform,clock,psim-q,run-psim,VBB-split,PCU,retime-buffer-only,run-proute,runhybrid_dram_power,memelm,runhybrid_complete,merge,runp2p_wbw,prtime,proute-q,dot,genpir,MC_Total,row,runhybrid_wbw,slink,argin,runp2p_err,runhybrid_time,rundot,split-algo,freq,mem-tech,VBB,runp2p_complete,debug-print,OPS-All,load,VPMU-alloc,arch,vfifo,VPMU-split,dupra,stat,trace,save,word,rtelm-unsafe,VAFG-split,reserve-pcu,runp2p_time,fifo-depth,proute-seed,merge-forward,avgActive,mdone,maketst_err,module,simfreq,runhybrid_err,vec,retime-glob,pcu-stage,runhybrid_cycle,scheduled,igraph,pmu-stage,spatial_sha,time-out,VDAG-split,reserve-dag,runhybrid_success,VAFG,col,dedicated-dag,split-forward,runp2p_pass,OPS-Prog FU,ag-dce,PCU_Total,psim,VPCU-alloc,OPS-Fix,share-adctx,pracc,merge-algo,app,pattern,runp2p_dram_power,runhybrid_deadlock,dag,VDAG,fast,proute-opts,MC,pirArgs,vlink,codegen,simulate,net,retime-local,maxActive,runhybrid_pass,start-id,runp2p_rbw,DAG,nn,rtelm,tungsten,runproute_err,tokenout,vc,open,proute-algo,VBB-alloc,name,OPS-FU,link-prop,mapping,DAG_Total,OPS-Other,runp2p_cycle,gentst_time,PMU,VMC-split,notFit,debug,rtanal,topo,algo,genpir_err,sr,VAFG-alloc,VPCU-split,mergeTime_ms,split-thread,PMU_Total,maketst_time,VPCU,VPMU,reserve-pmu,runp2p_deadlock,OPS-Flt,dag-stage,constprop,split,lrange,pir_sha,vcLimit,routing-algo,runproute_time,VMC,backend,runp2p_success
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,7,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,2,MyDesign,4,3,False,True,False,True,32,False,1,0,0:01.42,16,0,False,25.223171889838554,True,,False,0.14kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,10,,False,True,bfs,StreamInfLogReg_5,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,100.0,,0,0.0,6,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,195,21.420653885,3,2,,True,True,mesh,route_min_directed_valient,,True,1,12,,1,200,0:18.69,12,3,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,2,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,3,MyDesign,4,3,False,True,False,True,32,False,1,0,0:03.22,16,0,False,39.436488748372696,True,,False,0.18kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,4,,False,True,bfs,StreamInfLogReg_6,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,98.58657243816255,,0,0.0,2,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,566,45.125047913,3,2,,True,True,mesh,route_min_directed_valient,,True,1,3,,1,200,0:37.79,3,3,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,8,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,9,MyDesign,4,9,False,True,False,True,32,False,1,0,0:07.53,16,0,False,35.76583923747388,True,,False,0.57kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,10,,False,True,bfs,StreamInfNN_0,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,97.20984759671747,,0,0.0,5,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,4265,42.642923396,9,2,,True,True,mesh,route_min_directed_valient,,True,1,12,,1,200,0:46.60,12,9,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,15,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,11,MyDesign,4,11,False,True,False,True,32,False,1,0,0:02.84,16,0,False,38.03024063069954,True,,False,0.78kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,18,,False,True,bfs,StreamInfNN_1,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,94.63238610735227,,0,0.0,14,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,2217,44.270610398,13,2,,True,True,mesh,route_min_directed_valient,,True,1,26,,1,200,0:29.21,26,11,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,9,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,9,MyDesign,4,9,False,True,False,True,32,False,1,0,0:33.93,16,0,False,22.93587274559633,True,,False,0.49kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,11,,False,True,bfs,StreamInfNN_2,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,99.03579607086898,,0,0.0,6,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,16594,50.84319606,9,2,,True,True,mesh,route_min_directed_valient,,True,1,14,,1,200,1:02.89,14,9,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,12,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,9,MyDesign,4,9,False,True,False,True,32,False,1,0,0:13.76,16,0,False,19.317296432818615,True,,False,1.2kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,14,,False,True,bfs,StreamInfNN_3,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,99.21516541898092,,0,0.0,10,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,16564,38.458518259,9,2,,True,True,mesh,route_min_directed_valient,,True,1,21,,1,200,0:51.00,21,9,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,20,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,11,MyDesign,4,11,False,True,False,True,32,False,1,0,0:09.35,16,0,False,21.93628968991288,True,,False,0.9kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,26,,False,True,bfs,StreamInfNN_4,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,98.66220735785953,,0,0.0,23,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,8372,51.988458644,12,2,,True,True,mesh,route_min_directed_valient,,True,1,41,,1,200,0:41.19,41,11,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,13,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,11,MyDesign,4,11,False,True,False,True,32,False,1,0,0:02.77,16,0,False,36.406739811912225,True,,False,0.42kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,16,,False,True,bfs,StreamInfNN_5,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,94.13793103448276,,0,0.0,11,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,1160,31.93896703,12,2,,True,True,mesh,route_min_directed_valient,,True,1,22,,1,200,0:30.81,22,11,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,11,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,9,MyDesign,4,9,False,True,False,True,32,False,1,0,0:03.89,16,0,False,35.718648519336675,True,,False,1.1kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,10,,False,True,bfs,StreamInfNN_6,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,97.07328494497776,,0,0.0,2,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,4271,68.066470546,9,2,,True,True,mesh,route_min_directed_valient,,True,1,12,,1,200,0:43.23,12,9,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,11,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,9,MyDesign,4,9,False,True,False,True,32,False,1,0,0:04.03,16,0,False,35.718648519336675,True,,False,1.06kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,10,,False,True,bfs,StreamInfNN_7,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,97.07328494497776,,0,0.0,2,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,4271,39.593456523,9,2,,True,True,mesh,route_min_directed_valient,,True,1,12,,1,200,0:30.81,12,9,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,6,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,5,MyDesign,4,5,False,True,False,True,32,False,1,0,0:04.57,16,0,False,49.83136593591905,True,,False,0.13kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,6,,False,True,bfs,StreamInfSVM_0,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,94.09780775716695,,0,0.0,1,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,593,31.768504831,5,2,,True,True,mesh,route_min_directed_valient,,True,1,6,,1,200,0:38.77,6,5,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,11,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,5,MyDesign,4,5,False,True,False,True,32,False,1,0,0:03.30,16,0,False,52.89092707490334,True,,False,0.1kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,10,,False,True,bfs,StreamInfSVM_1,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,96.14243323442136,,0,0.0,4,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,337,42.995395045,5,2,,True,True,mesh,route_min_directed_valient,,True,1,14,,1,200,0:39.22,14,5,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,7,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,5,MyDesign,4,5,False,True,False,True,32,False,1,0,0:03.62,16,0,False,38.228332753219625,True,,False,0.31kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,6,,False,True,bfs,StreamInfSVM_3,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,97.1945701357466,,0,0.0,1,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,1105,29.413860675,5,2,,True,True,mesh,route_min_directed_valient,,True,1,7,,1,200,0:33.98,7,5,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,11,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,5,MyDesign,4,5,False,True,False,True,32,False,1,0,0:02.63,16,0,False,42.40380193162655,True,,False,0.23kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,10,,False,True,bfs,StreamInfSVM_4,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,97.80775716694772,,0,0.0,4,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,593,44.666848271,5,2,,True,True,mesh,route_min_directed_valient,,True,1,14,,1,200,0:35.66,14,5,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,8,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,5,MyDesign,4,6,False,True,False,True,32,False,1,0,0:01.42,16,0,False,49.376321353065535,True,,False,0.15kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,18,,False,True,bfs,StreamInfSVM_5,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,100.0,,0,0.0,6,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,220,25.381815884,15,2,,True,True,mesh,route_min_directed_valient,,True,1,21,,1,200,0:22.86,21,6,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,0,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,,MyDesign,4,,False,True,False,True,32,False,1,0,0:03.67,16,0,False,37.6,True,,False,0.01kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,1,,False,True,bfs,StreamSimple_0,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,100.0,,0,0.0,0,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,25,10.904423532,1,2,,True,True,mesh,route_min_directed_valient,,True,1,1,,1,200,0:28.60,1,,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,4,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,2,MyDesign,4,2,False,True,False,True,32,False,1,0,0:01.54,16,0,False,42.66421117249847,True,,False,0.12kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,4,,False,True,bfs,StreamSumFields_0,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,100.0,,0,0.0,1,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,181,15.472421534,2,2,,True,True,mesh,route_min_directed_valient,,True,1,4,,1,200,0:23.86,4,2,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,7,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,2,MyDesign,4,2,False,True,False,True,32,False,1,0,0:01.92,16,0,False,34.15439309294057,True,,False,0.09kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,6,,False,True,bfs,StreamSumFields_1,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,100.0,,0,0.0,4,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,179,29.648592347,2,2,,True,True,mesh,route_min_directed_valient,,True,1,10,,1,200,0:25.28,10,2,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,9,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,10,MyDesign,4,10,False,True,False,True,32,False,1,0,0:01.89,16,0,False,8.415376243011924,True,,False,0.63kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,10,,False,True,bfs,StreamTrainLogReg_0,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,50.29436501261564,,0,0.0,5,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,1189,26.995864782,10,2,,True,True,mesh,route_min_directed_valient,,True,1,14,,1,200,0:30.83,14,10,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,12,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,10,MyDesign,4,10,False,True,False,True,32,False,1,0,0:09.15,16,0,False,7.5879902649068605,True,,False,0.13kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,12,,False,True,bfs,StreamTrainLogReg_1,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,50.37910699241786,,0,0.0,8,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,1187,74.469938691,10,2,,True,True,mesh,route_min_directed_valient,,True,1,20,,1,200,1:52.77,20,10,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,12,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,10,MyDesign,4,10,False,True,False,True,32,False,1,0,0:03.14,16,0,False,7.645800820761806,True,,False,0.38kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,12,,False,True,bfs,StreamTrainLogReg_2,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,70.46413502109705,,0,0.0,8,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,1185,66.389063772,10,2,,True,True,mesh,route_min_directed_valient,,True,1,20,,1,200,1:16.42,20,10,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,15,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,10,MyDesign,4,10,False,True,False,True,32,False,1,0,0:06.39,16,0,False,6.910671745836582,True,,False,0.19kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,14,,False,True,bfs,StreamTrainLogReg_3,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,70.5832628909552,,0,0.0,11,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,1183,68.544453005,10,2,,True,True,mesh,route_min_directed_valient,,True,1,26,,1,200,1:58.70,26,10,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,15,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,10,MyDesign,4,11,False,True,False,True,32,False,1,0,0:02.76,16,0,False,6.211027743135771,True,,False,0.43kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,18,,False,True,bfs,StreamTrainLogReg_4,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,69.99161777032691,,0,0.0,13,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,1193,72.291614892,11,2,,True,True,mesh,route_min_directed_valient,,True,1,28,,1,200,1:43.18,28,11,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,24,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,10,MyDesign,4,10,False,True,False,True,32,False,1,0,0:02.94,16,0,False,6.189940512507627,True,,False,0.41kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,18,,False,True,bfs,StreamTrainLogReg_5,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,87.91946308724832,,0,0.0,16,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,1192,167.871267328,10,2,,True,True,mesh,route_min_directed_valient,,True,1,40,,1,200,1:41.58,40,10,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
