bcread,prtime,runp2p_err,MC,backend,merge-forward,dag-stage,rundot,mem-tech,runp2p_wbw,maketst_err,runp2p_dram_power,vdot,proute-algo,tungsten,start-id,proute-seed,codegen,VMC,VPMU-alloc,pirArgs,VAFG,routing-cost,retime-buffer-only,debug-print,module,avgActive,runhybrid_cycle,runp2p_complete,dedicated-dag,VBB,vec,clock,pir_sha,simfreq,VBB-split,igraph,runp2p_time,runhybrid_pass,scheduled,freq,runp2p_cycle,topo,proute-q,simulate,lrange,merge,algo,arch,stat,runproute_err,run-tst,slink,vcLimit,runp2p_deadlock,open,memelm,runp2p_success,VPCU,runp2p_rbw,OPS-Prog FU,load,vc,runhybrid_rbw,VPMU-split,OPS-Flt,psim-q,vlink,VPCU-alloc,spatial_sha,col,reserve-pmu,save,app,MC_Total,DAG_Total,genpir,vfifo,debug,PMU,psim,run-proute,VMC-split,dag,nn,argout,VAFG-alloc,OPS-Fix,notFit,VDAG-split,mapping,split-forward,verbose,gentst_time,runhybrid_time,link-prop,OPS-FU,VPMU,word,retime-local,gentst_err,genpir_err,merge-algo,VPCU-split,run-psim,maketst_time,argin,VDAG,VDAG-alloc,PCU_Total,retime-exout,time-out,pcu-stage,split-thread,tokenout,constprop,pracc,runhybrid_success,PCU,project,dot,mdone,OPS-All,runproute_time,runhybrid_err,VBB-alloc,dupra,runhybrid_deadlock,VMC-alloc,pattern,flit-width,waveform,maxActive,runhybrid_complete,split-algo,reserve-pcu,net,retime-glob,runhybrid_wbw,time,mergeTime_ms,rtelm,OPS-Other,routing-algo,split,sr,proute-opts,runp2p_pass,PMU_Total,ag-dce,pmu-sram-size,runhybrid_dram_power,fifo-depth,succeeded,row,fast,name,trace,VAFG-split,share-adctx,pmu-stage,DAG
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,22.93587274559633,,True,False,,16,1000000000,afffacee,2.3kHz,,False,0:07.22,,False,1000000000.0,16594,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,14,0.0,,False,4,,9,,1,2,11,eb63c002,20,0,True,StreamInfNN_2,40,40,True,4,True,9,False,False,2,True,False,4,1,,,0,True,False,False,116.7190597,,db,,9,32,False,,,bfs,14,False,2:03.60,6,0,0,200,False,100,6,1,5,True,True,False,9,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,99.03579607086898,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,6
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,19.317296432818615,,True,False,,16,1000000000,afffacee,0.92kHz,,False,0:17.97,,False,1000000000.0,16564,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,21,0.0,,False,4,,9,,1,2,14,eb63c002,20,0,True,StreamInfNN_3,40,40,True,4,True,9,False,False,2,True,False,4,1,,,0,True,False,False,129.874374541,,db,,9,32,False,,,bfs,21,False,4:01.30,6,0,0,200,False,100,6,1,5,True,True,False,12,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,99.21516541898092,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,10
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,11,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,21.93628968991288,,True,False,,16,1000000000,afffacee,1.31kHz,,False,0:06.39,,False,1000000000.0,8372,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,41,0.0,,False,4,,11,,1,2,26,eb63c002,20,0,True,StreamInfNN_4,40,40,True,4,True,12,False,False,2,True,False,4,1,,,0,True,False,False,162.742199845,,db,,11,32,False,,,bfs,41,False,4:29.63,6,0,0,200,False,100,6,1,5,True,True,False,20,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,98.66220735785953,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,23
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,11,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,36.406739811912225,,True,False,,16,1000000000,afffacee,0.37kHz,,False,0:03.15,,False,1000000000.0,1160,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,22,0.0,,False,4,,11,,1,2,16,eb63c002,20,0,True,StreamInfNN_5,40,40,True,4,True,12,False,False,2,True,False,4,1,,,0,True,False,False,99.851771246,,db,,11,32,False,,,bfs,22,False,4:38.90,6,0,0,200,False,100,6,1,5,True,True,False,13,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,94.13793103448276,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,11
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,35.718648519336675,,True,False,,16,1000000000,afffacee,1.29kHz,,False,0:03.31,,False,1000000000.0,4271,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,12,0.0,,False,4,,9,,1,2,10,eb63c002,20,0,True,StreamInfNN_6,40,40,True,4,True,9,False,False,2,True,False,4,1,,,0,True,False,False,53.374267641,,db,,9,32,False,,,bfs,12,False,2:16.83,6,0,0,200,False,100,6,1,5,True,True,False,11,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,97.07328494497776,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,2
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,35.718648519336675,,True,False,,16,1000000000,afffacee,1.61kHz,,False,0:02.66,,False,1000000000.0,4271,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,12,0.0,,False,4,,9,,1,2,10,eb63c002,20,0,True,StreamInfNN_7,40,40,True,4,True,9,False,False,2,True,False,4,1,,,0,True,False,False,53.296860516,,db,,9,32,False,,,bfs,12,False,2:28.54,6,0,0,200,False,100,6,1,5,True,True,False,11,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,97.07328494497776,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,2
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,49.83136593591905,,True,False,,16,1000000000,afffacee,0.41kHz,,False,0:01.46,,False,1000000000.0,593,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,6,0.0,,False,4,,5,,1,2,6,eb63c002,20,0,True,StreamInfSVM_0,40,40,True,4,True,5,False,False,2,True,False,4,1,,,0,True,False,False,48.006080042,,db,,5,32,False,,,bfs,6,False,1:03.98,6,0,0,200,False,100,6,1,5,True,True,False,6,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,94.09780775716695,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,1
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,52.89092707490334,,True,False,,16,1000000000,afffacee,0.21kHz,,False,0:01.62,,False,1000000000.0,337,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,14,0.0,,False,4,,5,,1,2,10,eb63c002,20,0,True,StreamInfSVM_1,40,40,True,4,True,5,False,False,2,True,False,4,1,,,0,True,False,False,118.475969252,,db,,5,32,False,,,bfs,14,False,2:30.96,6,0,0,200,False,100,6,1,5,True,True,False,11,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,96.14243323442136,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,4
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,38.228332753219625,,True,False,,16,1000000000,afffacee,0.39kHz,,False,0:02.87,,False,1000000000.0,1105,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,7,0.0,,False,4,,5,,1,2,6,eb63c002,20,0,True,StreamInfSVM_3,40,40,True,4,True,5,False,False,2,True,False,4,1,,,0,True,False,False,43.360953675,,db,,5,32,False,,,bfs,7,False,2:03.55,6,0,0,200,False,100,6,1,5,True,True,False,7,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,97.1945701357466,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,1
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,42.40380193162655,,True,False,,16,1000000000,afffacee,0.36kHz,,False,0:01.67,,False,1000000000.0,593,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,14,0.0,,False,4,,5,,1,2,10,eb63c002,20,0,True,StreamInfSVM_4,40,40,True,4,True,5,False,False,2,True,False,4,1,,,0,True,False,False,50.163060708,,db,,5,32,False,,,bfs,14,False,1:29.62,6,0,0,200,False,100,6,1,5,True,True,False,11,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,97.80775716694772,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,4
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,49.376321353065535,,True,False,,16,1000000000,afffacee,0.09kHz,,False,0:02.46,,False,1000000000.0,220,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,21,0.0,,False,4,,6,,1,2,18,eb63c002,20,0,True,StreamInfSVM_5,40,40,True,4,True,15,False,False,2,True,False,4,1,,,0,True,False,False,129.289782462,,db,,6,32,False,,,bfs,21,False,2:41.73,6,0,0,200,False,100,6,1,5,True,True,False,8,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,100.0,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,6
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,37.6,,True,False,,16,1000000000,afffacee,0.02kHz,,False,0:01.63,,False,1000000000.0,25,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,1,0.0,,False,4,,,,1,2,1,eb63c002,20,0,True,StreamSimple_0,40,40,True,4,True,1,False,False,2,True,False,4,1,,,0,True,False,False,35.770085234,,db,,,32,False,,,bfs,1,False,0:32.09,6,0,0,200,False,100,6,1,5,True,True,False,0,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,100.0,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,0
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,42.66421117249847,,True,False,,16,1000000000,afffacee,0.18kHz,,False,0:00.98,,False,1000000000.0,181,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,4,0.0,,False,4,,2,,1,2,4,eb63c002,20,0,True,StreamSumFields_0,40,40,True,4,True,2,False,False,2,True,False,4,1,,,0,True,False,False,42.888905797,,db,,2,32,False,,,bfs,4,False,0:44.01,6,0,0,200,False,100,6,1,5,True,True,False,4,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,100.0,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,1
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,34.15439309294057,,True,False,,16,1000000000,afffacee,0.12kHz,,False,0:01.44,,False,1000000000.0,179,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,10,0.0,,False,4,,2,,1,2,6,eb63c002,20,0,True,StreamSumFields_1,40,40,True,4,True,2,False,False,2,True,False,4,1,,,0,True,False,False,76.920349897,,db,,2,32,False,,,bfs,10,False,1:35.83,6,0,0,200,False,100,6,1,5,True,True,False,7,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,100.0,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,4
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,8.415376243011924,,True,False,,16,1000000000,afffacee,0.55kHz,,False,0:02.16,,False,1000000000.0,1189,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,14,0.0,,False,4,,10,,1,2,10,eb63c002,20,0,True,StreamTrainLogReg_0,40,40,True,4,True,10,False,False,2,True,False,4,1,,,0,True,False,False,65.564687219,,db,,10,32,False,,,bfs,14,False,3:26.54,6,0,0,200,False,100,6,1,5,True,True,False,9,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,50.29436501261564,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,5
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,7.5879902649068605,,True,False,,16,1000000000,afffacee,0.71kHz,,False,0:01.68,,False,1000000000.0,1187,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,20,0.0,,False,4,,10,,1,2,12,eb63c002,20,0,True,StreamTrainLogReg_1,40,40,True,4,True,10,False,False,2,True,False,4,1,,,0,True,False,False,86.467278547,,db,,10,32,False,,,bfs,20,False,4:04.26,6,0,0,200,False,100,6,1,5,True,True,False,12,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,50.37910699241786,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,8
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,7.645800820761806,,True,False,,16,1000000000,afffacee,1.2kHz,,False,0:00.99,,False,1000000000.0,1185,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,20,0.0,,False,4,,10,,1,2,12,eb63c002,20,0,True,StreamTrainLogReg_2,40,40,True,4,True,10,False,False,2,True,False,4,1,,,0,True,False,False,103.365170485,,db,,10,32,False,,,bfs,20,False,2:04.26,6,0,0,200,False,100,6,1,5,True,True,False,12,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,70.46413502109705,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,8
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,6.910671745836582,,True,False,,16,1000000000,afffacee,0.5kHz,,False,0:02.35,,False,1000000000.0,1183,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,26,0.0,,False,4,,10,,1,2,14,eb63c002,20,0,True,StreamTrainLogReg_3,40,40,True,4,True,10,False,False,2,True,False,4,1,,,0,True,False,False,109.257868064,,db,,10,32,False,,,bfs,26,False,4:19.98,6,0,0,200,False,100,6,1,5,True,True,False,15,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,70.5832628909552,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,11
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,6.211027743135771,,True,False,,16,1000000000,afffacee,0.37kHz,,False,0:03.23,,False,1000000000.0,1193,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,28,0.0,,False,4,,11,,1,2,18,eb63c002,20,0,True,StreamTrainLogReg_4,40,40,True,4,True,11,False,False,2,True,False,4,1,,,0,True,False,False,195.247340738,,db,,11,32,False,,,bfs,28,False,3:39.06,6,0,0,200,False,100,6,1,5,True,True,False,15,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,69.99161777032691,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,13
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,6.189940512507627,,True,False,,16,1000000000,afffacee,0.39kHz,,False,0:03.06,,False,1000000000.0,1192,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,40,0.0,,False,4,,10,,1,2,18,eb63c002,20,0,True,StreamTrainLogReg_5,40,40,True,4,True,10,False,False,2,True,False,4,1,,,0,True,False,False,221.244085469,,db,,10,32,False,,,bfs,40,False,4:10.91,6,0,0,200,False,100,6,1,5,True,True,False,24,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,87.91946308724832,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,16
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,6.921585202128188,,True,False,,16,1000000000,afffacee,0.87kHz,,False,0:01.36,,False,1000000000.0,1183,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,14,0.0,,False,4,,10,,1,2,10,eb63c002,20,0,True,StreamTrainLogReg_6,40,40,True,4,True,10,False,False,2,True,False,4,1,,,0,True,False,False,105.337981419,,db,,10,32,False,,,bfs,14,False,4:50.08,6,0,0,200,False,100,6,1,5,True,True,False,9,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,57.90363482671175,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,5
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,4.208985644608655,,True,False,,16,1000000000,afffacee,0.36kHz,,False,0:12.60,,False,1000000000.0,4499,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,38,0.0,,False,4,,40,,1,2,23,eb63c002,20,0,True,StreamTrainMLP_0,40,40,True,4,True,40,False,False,2,True,False,4,1,,,0,True,False,False,710.230239989,,db,,40,32,False,,,bfs,38,False,11:13.47,6,0,0,200,False,100,6,1,5,True,True,False,23,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,100.0,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,15
True,,,2,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,2,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,4.058819280082682,,True,False,,16,1000000000,afffacee,0.77kHz,,False,0:43.15,,False,1000000000.0,33171,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,38,0.0,,False,4,,40,,1,2,23,eb63c002,20,0,True,StreamTrainMLP_1,40,40,True,4,True,40,False,False,2,True,False,4,1,,,0,True,False,False,651.199110915,,db,,40,32,False,,,bfs,38,False,6:31.91,6,0,0,200,False,100,6,1,5,True,True,False,23,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,33.70112447619909,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,15
True,,,0,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,29.878048780487806,,True,False,,16,1000000000,afffacee,0.1kHz,,False,0:00.85,,False,1000000000.0,82,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,2,0.0,,False,4,,,,1,2,2,eb63c002,20,0,True,SumSquare_0,40,40,True,4,True,1,False,False,,True,False,4,1,,,0,True,False,False,19.821999447,,db,,,32,False,,,bfs,2,False,0:18.44,6,0,0,200,False,100,6,1,5,True,True,False,0,pirTest,True,True,,,,,False,False,,checkerboard,512,True,78.04878048780488,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,1
