sha,time,app,project,backend,freq,mappirlog,runpirlog,genpsimlog,gentracelog,runpsimlog,psimsh,runproutelog,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runhybrid,genpir,genpir_err,runpir_time,runpir_err,notFit,MC,DAG,PMU,PCU,row,col,p2p,asic,scheduled,fifo_depth,mappir_err,mappir_time,genpsim_err,gentrace_err,psimcycle,lbw,sbw,psim_deadlock,algo,pattern,slink,vlink,prtime,vcLimit,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,gentst_err,gentst_time,maketst_err,maketst_time,runhybrid_cycle,runtst_err,runtst_pass,runhybrid_deadlock,runhybrid_complete,tst_dram_power,tst_rbw,tst_wbw,runtst_time,succeeded
9cb66b73,2019-06-27 13:32:13,OuterProduct_7,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/OuterProduct_7/log/mappir.log,../gen/MDHTst_pirTest/OuterProduct_7/log/runpir.log,../gen/MDHTst_pirTest/OuterProduct_7/log/genpsim.log,../gen/MDHTst_pirTest/OuterProduct_7/log/gentrace.log,../gen/MDHTst_pirTest/OuterProduct_7/log/runpsim.log,../gen/MDHTst_pirTest/OuterProduct_7/log/runpsim.sh,../gen/MDHTst_pirTest/OuterProduct_7/log/runproute.log,../gen/MDHTst_pirTest/OuterProduct_7/log/runproute.sh,../gen/MDHTst_pirTest/OuterProduct_7/plastisim/summary.csv,../gen/MDHTst_pirTest/OuterProduct_7/pir/AccelMain.scala,../gen/MDHTst_pirTest/OuterProduct_7/log/,../gen/MDHTst_pirTest/OuterProduct_7/log/gentst.log,../gen/MDHTst_pirTest/OuterProduct_7/log/maketst.log,../gen/MDHTst_pirTest/OuterProduct_7/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,86432,15421,5.00,0,53407,0.0000,0.0000,0.0000,10,-nan,0.0000,,23.700792389,,0:50.76,9982,,True,False,True,0.0,0.513,26.262,0:54.05,True
9cb66b73,2019-06-27 13:32:13,OuterProduct_8,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/OuterProduct_8/log/mappir.log,../gen/MDHTst_pirTest/OuterProduct_8/log/runpir.log,../gen/MDHTst_pirTest/OuterProduct_8/log/genpsim.log,../gen/MDHTst_pirTest/OuterProduct_8/log/gentrace.log,../gen/MDHTst_pirTest/OuterProduct_8/log/runpsim.log,../gen/MDHTst_pirTest/OuterProduct_8/log/runpsim.sh,../gen/MDHTst_pirTest/OuterProduct_8/log/runproute.log,../gen/MDHTst_pirTest/OuterProduct_8/log/runproute.sh,../gen/MDHTst_pirTest/OuterProduct_8/plastisim/summary.csv,../gen/MDHTst_pirTest/OuterProduct_8/pir/AccelMain.scala,../gen/MDHTst_pirTest/OuterProduct_8/log/,../gen/MDHTst_pirTest/OuterProduct_8/log/gentst.log,../gen/MDHTst_pirTest/OuterProduct_8/log/maketst.log,../gen/MDHTst_pirTest/OuterProduct_8/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,102640,26685,5.00,0,69791,0.0000,0.0000,0.0000,10,-nan,0.0000,,23.409529287,,0:48.17,9939,,True,False,True,0.0,0.515,26.375,0:52.85,True
9cb66b73,2019-06-27 13:32:13,SGD_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SGD_0/log/mappir.log,../gen/MDHTst_pirTest/SGD_0/log/runpir.log,../gen/MDHTst_pirTest/SGD_0/log/genpsim.log,../gen/MDHTst_pirTest/SGD_0/log/gentrace.log,../gen/MDHTst_pirTest/SGD_0/log/runpsim.log,../gen/MDHTst_pirTest/SGD_0/log/runpsim.sh,../gen/MDHTst_pirTest/SGD_0/log/runproute.log,../gen/MDHTst_pirTest/SGD_0/log/runproute.sh,../gen/MDHTst_pirTest/SGD_0/plastisim/summary.csv,../gen/MDHTst_pirTest/SGD_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/SGD_0/log/,../gen/MDHTst_pirTest/SGD_0/log/gentst.log,../gen/MDHTst_pirTest/SGD_0/log/maketst.log,../gen/MDHTst_pirTest/SGD_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,55678,75043,4.00,0,78637,0.0000,0.0000,0.0000,8,-nan,0.0000,,24.734387275,,0:50.94,41928,,True,False,True,0.0,0.806,0.003,3:19.36,True
9cb66b73,2019-06-27 13:32:13,SGD_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SGD_1/log/mappir.log,../gen/MDHTst_pirTest/SGD_1/log/runpir.log,../gen/MDHTst_pirTest/SGD_1/log/genpsim.log,../gen/MDHTst_pirTest/SGD_1/log/gentrace.log,../gen/MDHTst_pirTest/SGD_1/log/runpsim.log,../gen/MDHTst_pirTest/SGD_1/log/runpsim.sh,../gen/MDHTst_pirTest/SGD_1/log/runproute.log,../gen/MDHTst_pirTest/SGD_1/log/runproute.sh,../gen/MDHTst_pirTest/SGD_1/plastisim/summary.csv,../gen/MDHTst_pirTest/SGD_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/SGD_1/log/,../gen/MDHTst_pirTest/SGD_1/log/gentst.log,../gen/MDHTst_pirTest/SGD_1/log/maketst.log,../gen/MDHTst_pirTest/SGD_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,76196,38697,5.00,0,52781,0.0000,0.0000,0.0000,10,-nan,0.0000,,31.924641425,,0:46.52,23162,,True,False,True,0.0,1.459,0.006,0:58.28,True
9cb66b73,2019-06-27 13:32:13,SGD_2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SGD_2/log/mappir.log,../gen/MDHTst_pirTest/SGD_2/log/runpir.log,../gen/MDHTst_pirTest/SGD_2/log/genpsim.log,../gen/MDHTst_pirTest/SGD_2/log/gentrace.log,../gen/MDHTst_pirTest/SGD_2/log/runpsim.log,../gen/MDHTst_pirTest/SGD_2/log/runpsim.sh,../gen/MDHTst_pirTest/SGD_2/log/runproute.log,../gen/MDHTst_pirTest/SGD_2/log/runproute.sh,../gen/MDHTst_pirTest/SGD_2/plastisim/summary.csv,../gen/MDHTst_pirTest/SGD_2/pir/AccelMain.scala,../gen/MDHTst_pirTest/SGD_2/log/,../gen/MDHTst_pirTest/SGD_2/log/gentst.log,../gen/MDHTst_pirTest/SGD_2/log/maketst.log,../gen/MDHTst_pirTest/SGD_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,147796,144037,4.50,0,84909,0.0000,0.0000,0.0000,9,-nan,0.0000,,33.606139577,,1:03.05,54849,,True,False,True,0.0,0.616,0.002,4:41.64,True
9cb66b73,2019-06-27 13:32:13,SGD_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SGD_3/log/mappir.log,../gen/MDHTst_pirTest/SGD_3/log/runpir.log,../gen/MDHTst_pirTest/SGD_3/log/genpsim.log,../gen/MDHTst_pirTest/SGD_3/log/gentrace.log,../gen/MDHTst_pirTest/SGD_3/log/runpsim.log,../gen/MDHTst_pirTest/SGD_3/log/runpsim.sh,../gen/MDHTst_pirTest/SGD_3/log/runproute.log,../gen/MDHTst_pirTest/SGD_3/log/runproute.sh,../gen/MDHTst_pirTest/SGD_3/plastisim/summary.csv,../gen/MDHTst_pirTest/SGD_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/SGD_3/log/,../gen/MDHTst_pirTest/SGD_3/log/gentst.log,../gen/MDHTst_pirTest/SGD_3/log/maketst.log,../gen/MDHTst_pirTest/SGD_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,100040,102949,6.50,0,58157,0.0000,0.0000,0.0000,13,-nan,0.0000,,43.682836245,,1:16.57,31792,,True,False,True,0.0,1.063,0.004,2:05.33,True
9cb66b73,2019-06-27 13:32:13,SimpleDotProduct_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/mappir.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runpir.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/genpsim.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/gentrace.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runpsim.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runpsim.sh,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runproute.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runproute.sh,../gen/MDHTst_pirTest/SimpleDotProduct_0/plastisim/summary.csv,../gen/MDHTst_pirTest/SimpleDotProduct_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/gentst.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/maketst.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,0,2112,1.00,0,2081,0.0000,0.0000,0.0000,2,-nan,0.0000,,8.204954893,,0:26.55,2725,,True,False,True,0.0,0.0,0.0,0:10.03,True
9cb66b73,2019-06-27 13:32:13,SimpleDotProduct_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/mappir.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runpir.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/genpsim.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/gentrace.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runpsim.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runpsim.sh,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runproute.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runproute.sh,../gen/MDHTst_pirTest/SimpleDotProduct_1/plastisim/summary.csv,../gen/MDHTst_pirTest/SimpleDotProduct_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/gentst.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/maketst.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,0,2114,1.00,0,2081,0.0000,0.0000,0.0000,2,-nan,0.0000,,10.452099488,,0:27.22,1455,,True,False,True,0.0,0.0,0.0,0:07.51,True
9cb66b73,2019-06-27 13:32:13,SplitStream,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SplitStream/log/mappir.log,../gen/MDHTst_pirTest/SplitStream/log/runpir.log,../gen/MDHTst_pirTest/SplitStream/log/genpsim.log,../gen/MDHTst_pirTest/SplitStream/log/gentrace.log,../gen/MDHTst_pirTest/SplitStream/log/runpsim.log,../gen/MDHTst_pirTest/SplitStream/log/runpsim.sh,../gen/MDHTst_pirTest/SplitStream/log/runproute.log,../gen/MDHTst_pirTest/SplitStream/log/runproute.sh,../gen/MDHTst_pirTest/SplitStream/plastisim/summary.csv,../gen/MDHTst_pirTest/SplitStream/pir/AccelMain.scala,../gen/MDHTst_pirTest/SplitStream/log/,../gen/MDHTst_pirTest/SplitStream/log/gentst.log,../gen/MDHTst_pirTest/SplitStream/log/maketst.log,../gen/MDHTst_pirTest/SplitStream/log/runtst.log,False,[bug] Encountered exception while updating node,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False
9cb66b73,2019-06-27 13:32:13,SplitStream2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SplitStream2/log/mappir.log,../gen/MDHTst_pirTest/SplitStream2/log/runpir.log,../gen/MDHTst_pirTest/SplitStream2/log/genpsim.log,../gen/MDHTst_pirTest/SplitStream2/log/gentrace.log,../gen/MDHTst_pirTest/SplitStream2/log/runpsim.log,../gen/MDHTst_pirTest/SplitStream2/log/runpsim.sh,../gen/MDHTst_pirTest/SplitStream2/log/runproute.log,../gen/MDHTst_pirTest/SplitStream2/log/runproute.sh,../gen/MDHTst_pirTest/SplitStream2/plastisim/summary.csv,../gen/MDHTst_pirTest/SplitStream2/pir/AccelMain.scala,../gen/MDHTst_pirTest/SplitStream2/log/,../gen/MDHTst_pirTest/SplitStream2/log/gentst.log,../gen/MDHTst_pirTest/SplitStream2/log/maketst.log,../gen/MDHTst_pirTest/SplitStream2/log/runtst.log,False,[bug] Encountered exception while updating node,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False
9cb66b73,2019-06-27 13:32:13,StreamInOutStop,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInOutStop/log/mappir.log,../gen/MDHTst_pirTest/StreamInOutStop/log/runpir.log,../gen/MDHTst_pirTest/StreamInOutStop/log/genpsim.log,../gen/MDHTst_pirTest/StreamInOutStop/log/gentrace.log,../gen/MDHTst_pirTest/StreamInOutStop/log/runpsim.log,../gen/MDHTst_pirTest/StreamInOutStop/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInOutStop/log/runproute.log,../gen/MDHTst_pirTest/StreamInOutStop/log/runproute.sh,../gen/MDHTst_pirTest/StreamInOutStop/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInOutStop/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInOutStop/log/,../gen/MDHTst_pirTest/StreamInOutStop/log/gentst.log,../gen/MDHTst_pirTest/StreamInOutStop/log/maketst.log,../gen/MDHTst_pirTest/StreamInOutStop/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,,,,,,,,,,,,,,,5.818614291,,,,,,False,False,,,,,False
9cb66b73,2019-06-27 13:32:13,StreamInfDotProduct_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/mappir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runpir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runproute.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_0/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfDotProduct_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/gentst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/maketst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,2000000,0,0.50,0,2000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,9.923062737,,0:22.48,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfDotProduct_0Top/go3768: Underinitialized network interface -1 -1[0m
",,False,False,,,,0:00.30,False
9cb66b73,2019-06-27 13:32:13,StreamInfDotProduct_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/mappir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runpir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runproute.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_1/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfDotProduct_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/gentst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/maketst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,3000000,0,1.00,0,3000000,0.0000,0.0000,0.0000,2,-nan,0.0000,,11.73683853,,0:26.02,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfDotProduct_1Top/go4046: Underinitialized network interface -1 -1[0m
",,False,False,nan,nan,nan,0:00.35,False
9cb66b73,2019-06-27 13:32:13,StreamInfDotProduct_2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/mappir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runpir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runproute.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_2/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfDotProduct_2/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/gentst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/maketst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,3000000,0,0.50,0,3000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,10.940144702,,0:27.79,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfDotProduct_2Top/go3891: Underinitialized network interface -1 -1[0m
",,False,False,nan,nan,nan,0:00.36,False
9cb66b73,2019-06-27 13:32:13,StreamInfDotProduct_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/mappir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runpir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runproute.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_3/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfDotProduct_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/gentst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/maketst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,5000000,0,0.50,0,5000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,16.575479557,,0:37.09,,"Command terminated by signal 11
",,False,False,,,,0:00.41,False
9cb66b73,2019-06-27 13:32:13,StreamInfDotProduct_4,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/mappir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runpir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runproute.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_4/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfDotProduct_4/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/gentst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/maketst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,21000000,0,2.00,0,7000000,0.0000,0.0000,0.0000,4,-nan,0.0000,,15.30482278,,0:38.90,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfDotProduct_4Top/go755: Underinitialized network interface -1 -1[0m
",,False,False,,,,0:00.41,False
9cb66b73,2019-06-27 13:32:13,StreamInfKmeans_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_0/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,4000000,1000000,0.50,0,5000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,14.937799268,,0:33.05,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfKmeans_0Top/go952: Underinitialized network interface -1 -1[0m
",,False,False,nan,nan,nan,0:00.33,False
9cb66b73,2019-06-27 13:32:13,StreamInfKmeans_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_1/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,7000000,2000000,0.50,0,9000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,22.05857365,,0:34.96,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfKmeans_1Top/go1817: Underinitialized network interface -1 -1[0m
",,False,False,,,,0:00.30,False
9cb66b73,2019-06-27 13:32:13,StreamInfKmeans_2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_2/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_2/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,8000000,0,0.50,0,8000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,19.787519704,,0:41.45,,"Command terminated by signal 11
",,False,False,,,,0:00.40,False
9cb66b73,2019-06-27 13:32:13,StreamInfKmeans_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_3/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,4000000,1000000,0.50,0,5000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,14.478540225,,0:34.42,,"Command terminated by signal 11
",,False,False,,,,0:00.40,False
