runp2p_err,VBB,runhybrid_rbw,retime-buffer-only,run-tst,gentst_err,VPCU,genpir_err,routing-algo,arch,pir_sha,routing-cost,backend,runhybrid_time,DAG_Total,rundot,row,VPMU,reserve-pmu,waveform,codegen,rtelm,split-forward,mdone,split,run-proute,dedicated-dag,prtime,retime-exout,dupra,runproute_err,app,load,MC,MC_Total,fast,trace,freq,constprop,reserve-dag,runhybrid_complete,maketst_err,merge-algo,avgActive,runhybrid_wbw,memelm,simulate,flit-width,split-thread,VAFG,project,spatial_sha,VPMU-split,save,runhybrid_pass,notFit,vlink,OPS-Prog FU,debug,sr,name,PMU,col,mapping,rtelm-unsafe,rtanal,run-psim,clock,module,proute-opts,runp2p_wbw,VPCU-alloc,runhybrid_dram_power,pattern,reserve-pcu,runp2p_time,VDAG-split,fifo-depth,nn,VAFG-alloc,tungsten,ag-dce,slink,maxActive,verbose,runp2p_dram_power,net,stat,VPMU-alloc,start-id,genpir,topo,runp2p_pass,pmu-sram-size,open,time-out,OPS-All,OPS-Fix,runp2p_success,mergeTime_ms,link-prop,psim,runhybrid_err,PCU,retime-glob,VBB-split,runp2p_deadlock,bcread,tokenout,maketst_time,dag,vfifo,share-adctx,scheduled,argout,runp2p_cycle,argin,OPS-Flt,VMC-split,proute-seed,debug-print,runp2p_rbw,runhybrid_deadlock,DAG,OPS-FU,psim-q,vec,succeeded,dag-stage,vdot,pirArgs,pcu-stage,OPS-Other,simfreq,lrange,pmu-stage,vc,VMC,PCU_Total,time,proute-algo,runp2p_complete,retime-local,PMU_Total,VBB-alloc,VAFG-split,runproute_time,runhybrid_success,gentst_time,VDAG-alloc,vcLimit,merge-forward,VDAG,word,mem-tech,igraph,runhybrid_cycle,algo,proute-q,dot,pracc,merge,VMC-alloc,VPCU-split,split-algo
,,,False,False,,11,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,2,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfLogReg_3,False,2,40,True,False,1000000000.0,True,0,False,,bfs,32.126909518213864,,False,False,512,1,1,pirTest,02cc5bc3,2,True,,,2,,True,True,AccelMain,9,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,6,,checkerboard,0,0:04.10,0,16,False,1,True,True,4,100.0,False,,hybrid,True,2,0,True,mesh,True,65536,False,100,,,True,,db,False,,2,False,,False,True,5,0:43.74,True,4,False,False,4,185,6,,2,0,True,0.0,False,2,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.05kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,40.244635453,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,11,dfs
,,,False,False,,13,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,3,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfLogReg_4,False,2,40,True,False,1000000000.0,True,0,False,,bfs,24.615384615384617,,False,False,512,1,1,pirTest,02cc5bc3,3,True,,,2,,True,True,AccelMain,10,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,10,,checkerboard,0,0:05.88,0,16,False,1,True,True,4,100.0,False,,hybrid,True,2,0,True,mesh,True,65536,False,100,,,True,,db,False,,4,False,,False,True,5,0:48.98,True,4,False,False,4,195,6,,2,0,True,0.0,False,2,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.03kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,49.319906898,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,13,dfs
,,,False,False,,13,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,3,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfLogReg_5,False,2,40,True,False,1000000000.0,True,0,False,,bfs,24.615384615384617,,False,False,512,1,1,pirTest,02cc5bc3,3,True,,,2,,True,True,AccelMain,3,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,10,,checkerboard,0,0:02.77,0,16,False,1,True,True,4,100.0,False,,hybrid,True,2,0,True,mesh,True,65536,False,100,,,True,,db,False,,7,False,,False,True,5,0:27.70,True,4,False,False,4,195,6,,2,0,True,0.0,False,6,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.07kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,50.165259266,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,13,dfs
,,,False,False,,4,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,3,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfLogReg_6,False,2,40,True,False,1000000000.0,True,0,False,,bfs,37.60600706713781,,False,False,512,1,1,pirTest,02cc5bc3,3,True,,,2,,True,True,AccelMain,3,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,4,,checkerboard,0,0:03.12,0,16,False,1,True,True,4,98.58657243816255,False,,hybrid,True,3,0,True,mesh,True,65536,False,100,,,True,,db,False,,2,False,,False,True,5,0:25.90,True,4,False,False,4,566,6,,2,0,True,0.0,False,2,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.18kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,24.133911236,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,4,dfs
,,,False,False,,13,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,9,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfNN_0,False,2,40,True,False,1000000000.0,True,0,False,,bfs,35.01284577585992,,False,False,512,1,1,pirTest,02cc5bc3,9,True,,,2,,True,True,AccelMain,9,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,10,,checkerboard,0,0:06.24,0,16,False,1,True,True,4,97.20984759671747,False,,hybrid,True,9,0,True,mesh,True,65536,False,100,,,True,,db,False,,8,False,,False,True,5,0:45.50,True,4,False,False,4,4265,6,,2,0,True,0.0,False,5,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.68kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,30.590461855,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,13,dfs
,,,False,False,,27,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,11,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfNN_1,False,2,40,True,False,1000000000.0,True,0,False,,bfs,37.49726142148334,,False,False,512,1,1,pirTest,02cc5bc3,11,True,,,2,,True,True,AccelMain,13,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,18,,checkerboard,0,0:02.92,0,16,False,1,True,True,4,94.63238610735227,False,,hybrid,True,11,0,True,mesh,True,65536,False,100,,,True,,db,False,,15,False,,False,True,5,0:59.90,True,4,False,False,4,2217,6,,2,0,True,0.0,False,14,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.76kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,81.399879833,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,27,dfs
,,,False,False,,15,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,9,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfNN_2,False,2,40,True,False,1000000000.0,True,0,False,,bfs,22.4600508215821,,False,False,512,1,1,pirTest,02cc5bc3,9,True,,,2,,True,True,AccelMain,9,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,11,,checkerboard,0,0:15.98,0,16,False,1,True,True,4,99.03579607086898,False,,hybrid,True,9,0,True,mesh,True,65536,False,100,,,True,,db,False,,9,False,,False,True,5,0:46.86,True,4,False,False,4,16594,6,,2,0,True,0.0,False,6,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,1.04kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,36.575146886,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,15,dfs
,,,False,False,,22,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,9,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfNN_3,False,2,40,True,False,1000000000.0,True,0,False,,bfs,18.961357517865608,,False,False,512,1,1,pirTest,02cc5bc3,9,True,,,2,,True,True,AccelMain,9,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,14,,checkerboard,0,0:09.99,0,16,False,1,True,True,4,99.21516541898092,False,,hybrid,True,9,0,True,mesh,True,65536,False,100,,,True,,db,False,,12,False,,False,True,5,0:51.53,True,4,False,False,4,16564,6,,2,0,True,0.0,False,10,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,1.66kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,41.410387197,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,22,dfs
,,,False,False,,42,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,11,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfNN_4,False,2,40,True,False,1000000000.0,True,0,False,,bfs,21.671104611189445,,False,False,512,1,1,pirTest,02cc5bc3,11,True,,,2,,True,True,AccelMain,12,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,26,,checkerboard,0,0:07.76,0,16,False,1,True,True,4,98.66220735785953,False,,hybrid,True,11,0,True,mesh,True,65536,False,100,,,True,,db,False,,20,False,,False,True,5,1:32.88,True,4,False,False,4,8372,6,,2,0,True,0.0,False,23,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,1.08kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,96.684987938,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,42,dfs
,,,False,False,,23,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,11,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfNN_5,False,2,40,True,False,1000000000.0,True,0,False,,bfs,35.88394235717962,,False,False,512,1,1,pirTest,02cc5bc3,11,True,,,2,,True,True,AccelMain,12,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,16,,checkerboard,0,0:03.37,0,16,False,1,True,True,4,94.13793103448276,False,,hybrid,True,11,0,True,mesh,True,65536,False,100,,,True,,db,False,,13,False,,False,True,5,1:35.69,True,4,False,False,4,1160,6,,2,0,True,0.0,False,11,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.34kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,94.768533302,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,23,dfs
,,,False,False,,13,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,9,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfNN_6,False,2,40,True,False,1000000000.0,True,0,False,,bfs,34.966647902479366,,False,False,512,1,1,pirTest,02cc5bc3,9,True,,,2,,True,True,AccelMain,9,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,10,,checkerboard,0,0:05.43,0,16,False,1,True,True,4,97.07328494497776,False,,hybrid,True,9,0,True,mesh,True,65536,False,100,,,True,,db,False,,11,False,,False,True,5,0:45.59,True,4,False,False,4,4271,6,,2,0,True,0.0,False,2,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.79kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,49.084957284,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,13,dfs
,,,False,False,,13,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,9,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfNN_7,False,2,40,True,False,1000000000.0,True,0,False,,bfs,34.966647902479366,,False,False,512,1,1,pirTest,02cc5bc3,9,True,,,2,,True,True,AccelMain,9,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,10,,checkerboard,0,0:06.20,0,16,False,1,True,True,4,97.07328494497776,False,,hybrid,True,9,0,True,mesh,True,65536,False,100,,,True,,db,False,,11,False,,False,True,5,0:59.12,True,4,False,False,4,4271,6,,2,0,True,0.0,False,2,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.69kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,54.371189402,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,13,dfs
,,,False,False,,7,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,5,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfSVM_0,False,2,40,True,False,1000000000.0,True,0,False,,bfs,48.08569108737743,,False,False,512,1,1,pirTest,02cc5bc3,5,True,,,2,,True,True,AccelMain,5,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,6,,checkerboard,0,0:01.58,0,16,False,1,True,True,4,94.09780775716695,False,,hybrid,True,5,0,True,mesh,True,65536,False,100,,,True,,db,False,,6,False,,False,True,5,0:20.33,True,4,False,False,4,593,6,,2,0,True,0.0,False,1,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.38kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,17.252267826,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,7,dfs
,,,False,False,,15,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,5,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfSVM_1,False,2,40,True,False,1000000000.0,True,0,False,,bfs,51.4749519986036,,False,False,512,1,1,pirTest,02cc5bc3,5,True,,,2,,True,True,AccelMain,5,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,10,,checkerboard,0,0:04.75,0,16,False,1,True,True,4,96.14243323442136,False,,hybrid,True,5,0,True,mesh,True,65536,False,100,,,True,,db,False,,11,False,,False,True,5,1:01.42,True,4,False,False,4,337,6,,2,0,True,0.0,False,4,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.07kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,50.376893245,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,15,dfs
,,,False,False,,8,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,5,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfSVM_3,False,2,40,True,False,1000000000.0,True,0,False,,bfs,36.86609686609687,,False,False,512,1,1,pirTest,02cc5bc3,5,True,,,2,,True,True,AccelMain,5,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,6,,checkerboard,0,0:02.63,0,16,False,1,True,True,4,97.1945701357466,False,,hybrid,True,5,0,True,mesh,True,65536,False,100,,,True,,db,False,,7,False,,False,True,5,0:14.79,True,4,False,False,4,1105,6,,2,0,True,0.0,False,1,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.42kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,13.905004223,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,8,dfs
,,,False,False,,15,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,5,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfSVM_4,False,2,40,True,False,1000000000.0,True,0,False,,bfs,41.235988493205035,,False,False,512,1,1,pirTest,02cc5bc3,5,True,,,2,,True,True,AccelMain,5,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,10,,checkerboard,0,0:03.30,0,16,False,1,True,True,4,97.80775716694772,False,,hybrid,True,5,0,True,mesh,True,65536,False,100,,,True,,db,False,,11,False,,False,True,5,0:35.33,True,4,False,False,4,593,6,,2,0,True,0.0,False,4,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.18kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,65.536466418,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,15,dfs
,,,False,False,,22,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,6,0,True,True,True,False,True,True,False,False,,False,False,,StreamInfSVM_5,False,2,40,True,False,1000000000.0,True,0,False,,bfs,48.4194214876033,,False,False,512,1,1,pirTest,02cc5bc3,6,True,,,2,,True,True,AccelMain,15,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,18,,checkerboard,0,0:03.19,0,16,False,1,True,True,4,100.0,False,,hybrid,True,5,0,True,mesh,True,65536,False,100,,,True,,db,False,,8,False,,False,True,5,1:00.87,True,4,False,False,4,220,6,,2,0,True,0.0,False,6,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.07kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,62.260414636,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,22,dfs
,,,False,False,,1,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,,0,True,True,True,False,True,True,False,False,,False,False,,StreamSimple_0,False,2,40,True,False,1000000000.0,True,0,False,,bfs,37.6,,False,False,512,1,1,pirTest,02cc5bc3,,True,,,2,,True,True,AccelMain,1,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,1,,checkerboard,0,0:01.24,0,16,False,1,True,True,4,100.0,False,,hybrid,True,,0,True,mesh,True,65536,False,100,,,True,,db,False,,0,False,,False,True,5,0:10.61,True,4,False,False,4,25,6,,2,0,True,0.0,False,0,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.02kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,6.128712994,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,1,dfs
,,,False,False,,5,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,2,0,True,True,True,False,True,True,False,False,,False,False,,StreamSumFields_0,False,2,40,True,False,1000000000.0,True,0,False,,bfs,40.88397790055249,,False,False,512,1,1,pirTest,02cc5bc3,2,True,,,2,,True,True,AccelMain,2,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,4,,checkerboard,0,0:02.88,0,16,False,1,True,True,4,100.0,False,,hybrid,True,2,0,True,mesh,True,65536,False,100,,,True,,db,False,,4,False,,False,True,5,0:15.43,True,4,False,False,4,181,6,,2,0,True,0.0,False,1,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.06kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,21.182243332,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,5,dfs
,,,False,False,,11,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,2,0,True,True,True,False,True,True,False,False,,False,False,,StreamSumFields_1,False,2,40,True,False,1000000000.0,True,0,False,,bfs,33.05805197959679,,False,False,512,1,1,pirTest,02cc5bc3,2,True,,,2,,True,True,AccelMain,2,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,6,,checkerboard,0,0:02.69,0,16,False,1,True,True,4,100.0,False,,hybrid,True,2,0,True,mesh,True,65536,False,100,,,True,,db,False,,7,False,,False,True,5,0:30.14,True,4,False,False,4,179,6,,2,0,True,0.0,False,4,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.07kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,42.28447151,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,11,dfs
,,,False,False,,14,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,10,0,True,True,True,False,True,True,False,False,,False,False,,StreamTrainLogReg_0,False,2,40,True,False,1000000000.0,True,0,False,,bfs,8.415376243011924,,False,False,512,1,1,pirTest,02cc5bc3,10,True,,,2,,True,True,AccelMain,10,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,10,,checkerboard,0,0:03.87,0,16,False,1,True,True,4,50.29436501261564,False,,hybrid,True,10,0,True,mesh,True,65536,False,100,,,True,,db,False,,9,False,,False,True,5,1:28.87,True,4,False,False,4,1189,6,,2,0,True,0.0,False,5,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.31kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,83.137509864,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,14,dfs
,,,False,False,,20,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,10,0,True,True,True,False,True,True,False,False,,False,False,,StreamTrainLogReg_1,False,2,40,True,False,1000000000.0,True,0,False,,bfs,7.5879902649068605,,False,False,512,1,1,pirTest,02cc5bc3,10,True,,,2,,True,True,AccelMain,10,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,12,,checkerboard,0,0:05.19,0,16,False,1,True,True,4,50.37910699241786,False,,hybrid,True,10,0,True,mesh,True,65536,False,100,,,True,,db,False,,12,False,,False,True,5,1:22.53,True,4,False,False,4,1187,6,,2,0,True,0.0,False,8,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.23kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,90.670444842,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,20,dfs
,,,False,False,,20,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,10,0,True,True,True,False,True,True,False,False,,False,False,,StreamTrainLogReg_2,False,2,40,True,False,1000000000.0,True,0,False,,bfs,7.645800820761806,,False,False,512,1,1,pirTest,02cc5bc3,10,True,,,2,,True,True,AccelMain,10,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,12,,checkerboard,0,0:03.75,0,16,False,1,True,True,4,70.46413502109705,False,,hybrid,True,10,0,True,mesh,True,65536,False,100,,,True,,db,False,,12,False,,False,True,5,1:56.67,True,4,False,False,4,1185,6,,2,0,True,0.0,False,8,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.32kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,61.560246916,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,20,dfs
