spatial_sha,time,app,project,backend,freq,mappirlog,runpirlog,genpsimlog,gentracelog,runpsimlog,psimsh,runproutelog,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runhybrid,genpir,genpir_err,runpir_time,runpir_err,notFit,MC,DAG,PMU,PCU,row,col,p2p,asic,scheduled,fifo_depth,mappir_err,mappir_time,genpsim_err,gentrace_err,psimcycle,lbw,sbw,psim_deadlock,algo,pattern,slink,vlink,prtime,vcLimit,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,gentst_err,gentst_time,maketst_err,maketst_time,runhybrid_cycle,runtst_err,runtst_pass,runhybrid_deadlock,runhybrid_complete,tst_dram_power,tst_rbw,tst_wbw,runtst_time,succeeded
84aff1bc,2019-06-10 21:35:03,SGD_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SGD_3/log/mappir.log,../gen/MDHTst_pirTest/SGD_3/log/runpir.log,../gen/MDHTst_pirTest/SGD_3/log/genpsim.log,../gen/MDHTst_pirTest/SGD_3/log/gentrace.log,../gen/MDHTst_pirTest/SGD_3/log/runpsim.log,../gen/MDHTst_pirTest/SGD_3/log/runpsim.sh,../gen/MDHTst_pirTest/SGD_3/log/runproute.log,../gen/MDHTst_pirTest/SGD_3/log/runproute.sh,../gen/MDHTst_pirTest/SGD_3/plastisim/summary.csv,../gen/MDHTst_pirTest/SGD_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/SGD_3/log/,../gen/MDHTst_pirTest/SGD_3/log/gentst.log,../gen/MDHTst_pirTest/SGD_3/log/maketst.log,../gen/MDHTst_pirTest/SGD_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,40.854571902,,1:09.62,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,SimpleDotProduct_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/mappir.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runpir.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/genpsim.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/gentrace.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runpsim.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runpsim.sh,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runproute.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runproute.sh,../gen/MDHTst_pirTest/SimpleDotProduct_0/plastisim/summary.csv,../gen/MDHTst_pirTest/SimpleDotProduct_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/gentst.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/maketst.log,../gen/MDHTst_pirTest/SimpleDotProduct_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,8.58826396,,0:23.16,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,SimpleDotProduct_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/mappir.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runpir.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/genpsim.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/gentrace.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runpsim.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runpsim.sh,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runproute.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runproute.sh,../gen/MDHTst_pirTest/SimpleDotProduct_1/plastisim/summary.csv,../gen/MDHTst_pirTest/SimpleDotProduct_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/gentst.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/maketst.log,../gen/MDHTst_pirTest/SimpleDotProduct_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,10.394173427,,0:21.55,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,SplitStream,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SplitStream/log/mappir.log,../gen/MDHTst_pirTest/SplitStream/log/runpir.log,../gen/MDHTst_pirTest/SplitStream/log/genpsim.log,../gen/MDHTst_pirTest/SplitStream/log/gentrace.log,../gen/MDHTst_pirTest/SplitStream/log/runpsim.log,../gen/MDHTst_pirTest/SplitStream/log/runpsim.sh,../gen/MDHTst_pirTest/SplitStream/log/runproute.log,../gen/MDHTst_pirTest/SplitStream/log/runproute.sh,../gen/MDHTst_pirTest/SplitStream/plastisim/summary.csv,../gen/MDHTst_pirTest/SplitStream/pir/AccelMain.scala,../gen/MDHTst_pirTest/SplitStream/log/,../gen/MDHTst_pirTest/SplitStream/log/gentst.log,../gen/MDHTst_pirTest/SplitStream/log/maketst.log,../gen/MDHTst_pirTest/SplitStream/log/runtst.log,False,[bug] Encountered exception while updating node,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,SplitStream2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SplitStream2/log/mappir.log,../gen/MDHTst_pirTest/SplitStream2/log/runpir.log,../gen/MDHTst_pirTest/SplitStream2/log/genpsim.log,../gen/MDHTst_pirTest/SplitStream2/log/gentrace.log,../gen/MDHTst_pirTest/SplitStream2/log/runpsim.log,../gen/MDHTst_pirTest/SplitStream2/log/runpsim.sh,../gen/MDHTst_pirTest/SplitStream2/log/runproute.log,../gen/MDHTst_pirTest/SplitStream2/log/runproute.sh,../gen/MDHTst_pirTest/SplitStream2/plastisim/summary.csv,../gen/MDHTst_pirTest/SplitStream2/pir/AccelMain.scala,../gen/MDHTst_pirTest/SplitStream2/log/,../gen/MDHTst_pirTest/SplitStream2/log/gentst.log,../gen/MDHTst_pirTest/SplitStream2/log/maketst.log,../gen/MDHTst_pirTest/SplitStream2/log/runtst.log,False,[bug] Encountered exception while updating node,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInOutStop,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInOutStop/log/mappir.log,../gen/MDHTst_pirTest/StreamInOutStop/log/runpir.log,../gen/MDHTst_pirTest/StreamInOutStop/log/genpsim.log,../gen/MDHTst_pirTest/StreamInOutStop/log/gentrace.log,../gen/MDHTst_pirTest/StreamInOutStop/log/runpsim.log,../gen/MDHTst_pirTest/StreamInOutStop/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInOutStop/log/runproute.log,../gen/MDHTst_pirTest/StreamInOutStop/log/runproute.sh,../gen/MDHTst_pirTest/StreamInOutStop/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInOutStop/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInOutStop/log/,../gen/MDHTst_pirTest/StreamInOutStop/log/gentst.log,../gen/MDHTst_pirTest/StreamInOutStop/log/maketst.log,../gen/MDHTst_pirTest/StreamInOutStop/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,6.173874878,,0:21.85,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfDotProduct_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/mappir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runpir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runproute.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_0/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfDotProduct_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/gentst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/maketst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,9.692560083,,0:22.54,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfDotProduct_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/mappir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runpir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runproute.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_1/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfDotProduct_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/gentst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/maketst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,13.397762271,,0:28.76,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfDotProduct_2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/mappir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runpir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runproute.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_2/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfDotProduct_2/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/gentst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/maketst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,10.961623166,,0:26.43,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfDotProduct_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/mappir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runpir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runproute.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_3/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfDotProduct_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/gentst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/maketst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,15.691360717,,0:27.40,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfDotProduct_4,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/mappir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runpir.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runproute.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfDotProduct_4/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfDotProduct_4/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/gentst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/maketst.log,../gen/MDHTst_pirTest/StreamInfDotProduct_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,15.021570335,,0:35.47,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfKmeans_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_0/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,13.752518787,,0:32.22,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfKmeans_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_1/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,22.174969755,,0:40.26,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfKmeans_2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_2/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_2/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,18.517743217,,0:33.33,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfKmeans_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_3/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,14.894957643,,0:29.70,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfKmeans_4,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_4/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_4/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,20.526775993,,0:37.48,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfKmeans_6,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_6/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_6/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,27.246532917,,0:47.47,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfKmeans_7,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_7/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_7/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,55.083344124,,1:12.82,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfNN_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_0/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_0/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_0/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_0/log/,../gen/MDHTst_pirTest/StreamInfNN_0/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,14.416948047,,0:33.36,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfNN_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_1/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_1/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_1/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_1/log/,../gen/MDHTst_pirTest/StreamInfNN_1/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,22.728158685,,0:35.67,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfNN_2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_2/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_2/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_2/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_2/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_2/log/,../gen/MDHTst_pirTest/StreamInfNN_2/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,16.820257155,,0:32.50,,,,False,False,,,,,False
84aff1bc,2019-06-10 21:35:03,StreamInfNN_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_3/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_3/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_3/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_3/log/,../gen/MDHTst_pirTest/StreamInfNN_3/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,24.197817954,,0:41.80,,,,False,False,,,,,False
